image,label
/home/rnap/math180/image/lungscc/lungscc2829.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4712.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3879.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2900.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3596.jpeg,2
/home/rnap/math180/image/lungn/lungn1153.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2966.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1722.jpeg,0
/home/rnap/math180/image/lungn/lungn522.jpeg,1
/home/rnap/math180/image/lungn/lungn1608.jpeg,1
/home/rnap/math180/image/lungn/lungn403.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2245.jpeg,2
/home/rnap/math180/image/lungaca/lungaca35.jpeg,0
/home/rnap/math180/image/lungn/lungn2518.jpeg,1
/home/rnap/math180/image/lungaca/lungaca180.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1570.jpeg,0
/home/rnap/math180/image/lungn/lungn3036.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4996.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3592.jpeg,2
/home/rnap/math180/image/lungn/lungn424.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2865.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1089.jpeg,0
/home/rnap/math180/image/lungn/lungn3474.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2887.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1258.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2676.jpeg,0
/home/rnap/math180/image/lungn/lungn1955.jpeg,1
/home/rnap/math180/image/lungaca/lungaca832.jpeg,0
/home/rnap/math180/image/lungn/lungn2808.jpeg,1
/home/rnap/math180/image/lungn/lungn3174.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2707.jpeg,0
/home/rnap/math180/image/lungn/lungn1308.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2889.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4103.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3011.jpeg,0
/home/rnap/math180/image/lungn/lungn2624.jpeg,1
/home/rnap/math180/image/lungn/lungn2318.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4325.jpeg,0
/home/rnap/math180/image/lungn/lungn614.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2100.jpeg,0
/home/rnap/math180/image/lungn/lungn1381.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4741.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1800.jpeg,0
/home/rnap/math180/image/lungn/lungn2586.jpeg,1
/home/rnap/math180/image/lungn/lungn3147.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4249.jpeg,0
/home/rnap/math180/image/lungn/lungn4855.jpeg,1
/home/rnap/math180/image/lungn/lungn105.jpeg,1
/home/rnap/math180/image/lungn/lungn4081.jpeg,1
/home/rnap/math180/image/lungn/lungn1026.jpeg,1
/home/rnap/math180/image/lungn/lungn3011.jpeg,1
/home/rnap/math180/image/lungn/lungn2576.jpeg,1
/home/rnap/math180/image/lungn/lungn1493.jpeg,1
/home/rnap/math180/image/lungn/lungn3201.jpeg,1
/home/rnap/math180/image/lungn/lungn1828.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4113.jpeg,0
/home/rnap/math180/image/lungn/lungn2185.jpeg,1
/home/rnap/math180/image/lungn/lungn3187.jpeg,1
/home/rnap/math180/image/lungscc/lungscc576.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3069.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3797.jpeg,0
/home/rnap/math180/image/lungn/lungn200.jpeg,1
/home/rnap/math180/image/lungn/lungn2802.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4659.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2469.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2043.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4138.jpeg,2
/home/rnap/math180/image/lungscc/lungscc909.jpeg,2
/home/rnap/math180/image/lungn/lungn4401.jpeg,1
/home/rnap/math180/image/lungn/lungn2986.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1022.jpeg,0
/home/rnap/math180/image/lungn/lungn4448.jpeg,1
/home/rnap/math180/image/lungn/lungn4175.jpeg,1
/home/rnap/math180/image/lungn/lungn845.jpeg,1
/home/rnap/math180/image/lungn/lungn4257.jpeg,1
/home/rnap/math180/image/lungn/lungn3726.jpeg,1
/home/rnap/math180/image/lungn/lungn4030.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1652.jpeg,2
/home/rnap/math180/image/lungn/lungn1899.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1150.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2743.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1122.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1401.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3949.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1930.jpeg,0
/home/rnap/math180/image/lungn/lungn159.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4525.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2916.jpeg,2
/home/rnap/math180/image/lungn/lungn4338.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1298.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1380.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2942.jpeg,2
/home/rnap/math180/image/lungn/lungn2920.jpeg,1
/home/rnap/math180/image/lungn/lungn161.jpeg,1
/home/rnap/math180/image/lungn/lungn4345.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1943.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1821.jpeg,0
/home/rnap/math180/image/lungn/lungn4544.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3628.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2040.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4157.jpeg,2
/home/rnap/math180/image/lungn/lungn4619.jpeg,1
/home/rnap/math180/image/lungn/lungn1339.jpeg,1
/home/rnap/math180/image/lungn/lungn1523.jpeg,1
/home/rnap/math180/image/lungn/lungn837.jpeg,1
/home/rnap/math180/image/lungn/lungn242.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1119.jpeg,0
/home/rnap/math180/image/lungn/lungn4620.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2024.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4158.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1318.jpeg,2
/home/rnap/math180/image/lungaca/lungaca272.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2827.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1877.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4515.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4727.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2820.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2730.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2304.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4652.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2116.jpeg,2
/home/rnap/math180/image/lungaca/lungaca77.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3986.jpeg,0
/home/rnap/math180/image/lungn/lungn2031.jpeg,1
/home/rnap/math180/image/lungn/lungn2912.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1357.jpeg,2
/home/rnap/math180/image/lungn/lungn2452.jpeg,1
/home/rnap/math180/image/lungscc/lungscc736.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4652.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2846.jpeg,2
/home/rnap/math180/image/lungn/lungn3103.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4400.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4132.jpeg,2
/home/rnap/math180/image/lungn/lungn2257.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3542.jpeg,0
/home/rnap/math180/image/lungn/lungn173.jpeg,1
/home/rnap/math180/image/lungn/lungn779.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3059.jpeg,2
/home/rnap/math180/image/lungaca/lungaca300.jpeg,0
/home/rnap/math180/image/lungaca/lungaca61.jpeg,0
/home/rnap/math180/image/lungscc/lungscc117.jpeg,2
/home/rnap/math180/image/lungn/lungn2456.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4864.jpeg,2
/home/rnap/math180/image/lungn/lungn3345.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4709.jpeg,0
/home/rnap/math180/image/lungaca/lungaca381.jpeg,0
/home/rnap/math180/image/lungscc/lungscc271.jpeg,2
/home/rnap/math180/image/lungscc/lungscc777.jpeg,2
/home/rnap/math180/image/lungn/lungn2074.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2751.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2270.jpeg,2
/home/rnap/math180/image/lungn/lungn4367.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1451.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2910.jpeg,0
/home/rnap/math180/image/lungn/lungn1627.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1321.jpeg,2
/home/rnap/math180/image/lungn/lungn811.jpeg,1
/home/rnap/math180/image/lungn/lungn479.jpeg,1
/home/rnap/math180/image/lungn/lungn2084.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4540.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4672.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1473.jpeg,0
/home/rnap/math180/image/lungn/lungn4947.jpeg,1
/home/rnap/math180/image/lungscc/lungscc323.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2293.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4735.jpeg,0
/home/rnap/math180/image/lungn/lungn1648.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1669.jpeg,0
/home/rnap/math180/image/lungn/lungn1174.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3715.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3185.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2969.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1153.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1913.jpeg,2
/home/rnap/math180/image/lungn/lungn4557.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3686.jpeg,0
/home/rnap/math180/image/lungn/lungn4968.jpeg,1
/home/rnap/math180/image/lungn/lungn2943.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4279.jpeg,2
/home/rnap/math180/image/lungn/lungn946.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1708.jpeg,2
/home/rnap/math180/image/lungn/lungn1894.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4244.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1891.jpeg,0
/home/rnap/math180/image/lungn/lungn581.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3022.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3560.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2263.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3013.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3040.jpeg,0
/home/rnap/math180/image/lungn/lungn3735.jpeg,1
/home/rnap/math180/image/lungn/lungn3521.jpeg,1
/home/rnap/math180/image/lungaca/lungaca853.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3015.jpeg,0
/home/rnap/math180/image/lungscc/lungscc937.jpeg,2
/home/rnap/math180/image/lungn/lungn4283.jpeg,1
/home/rnap/math180/image/lungn/lungn256.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4128.jpeg,0
/home/rnap/math180/image/lungn/lungn2199.jpeg,1
/home/rnap/math180/image/lungn/lungn3308.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4520.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3326.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1060.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1815.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4326.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4467.jpeg,0
/home/rnap/math180/image/lungaca/lungaca549.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3302.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4619.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4152.jpeg,0
/home/rnap/math180/image/lungn/lungn2605.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4532.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1768.jpeg,2
/home/rnap/math180/image/lungscc/lungscc943.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2227.jpeg,2
/home/rnap/math180/image/lungn/lungn1240.jpeg,1
/home/rnap/math180/image/lungn/lungn4391.jpeg,1
/home/rnap/math180/image/lungaca/lungaca237.jpeg,0
/home/rnap/math180/image/lungn/lungn3348.jpeg,1
/home/rnap/math180/image/lungn/lungn2535.jpeg,1
/home/rnap/math180/image/lungaca/lungaca839.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1583.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1849.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1287.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2080.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3004.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1302.jpeg,0
/home/rnap/math180/image/lungn/lungn2922.jpeg,1
/home/rnap/math180/image/lungn/lungn3853.jpeg,1
/home/rnap/math180/image/lungn/lungn1201.jpeg,1
/home/rnap/math180/image/lungscc/lungscc625.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4820.jpeg,0
/home/rnap/math180/image/lungn/lungn2874.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2836.jpeg,2
/home/rnap/math180/image/lungn/lungn3124.jpeg,1
/home/rnap/math180/image/lungaca/lungaca68.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2605.jpeg,0
/home/rnap/math180/image/lungn/lungn1266.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4064.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2481.jpeg,0
/home/rnap/math180/image/lungn/lungn4002.jpeg,1
/home/rnap/math180/image/lungn/lungn3720.jpeg,1
/home/rnap/math180/image/lungn/lungn2834.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4373.jpeg,2
/home/rnap/math180/image/lungn/lungn4710.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4165.jpeg,2
/home/rnap/math180/image/lungn/lungn1238.jpeg,1
/home/rnap/math180/image/lungaca/lungaca197.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2198.jpeg,2
/home/rnap/math180/image/lungn/lungn4972.jpeg,1
/home/rnap/math180/image/lungn/lungn2593.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1193.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4807.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1240.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3553.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1128.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2584.jpeg,0
/home/rnap/math180/image/lungaca/lungaca670.jpeg,0
/home/rnap/math180/image/lungaca/lungaca90.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3495.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3535.jpeg,0
/home/rnap/math180/image/lungn/lungn716.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1738.jpeg,0
/home/rnap/math180/image/lungn/lungn2790.jpeg,1
/home/rnap/math180/image/lungn/lungn1989.jpeg,1
/home/rnap/math180/image/lungn/lungn3470.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1822.jpeg,0
/home/rnap/math180/image/lungn/lungn2299.jpeg,1
/home/rnap/math180/image/lungscc/lungscc212.jpeg,2
/home/rnap/math180/image/lungn/lungn4958.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1240.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3608.jpeg,2
/home/rnap/math180/image/lungscc/lungscc776.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3787.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1049.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2196.jpeg,0
/home/rnap/math180/image/lungn/lungn3921.jpeg,1
/home/rnap/math180/image/lungn/lungn3299.jpeg,1
/home/rnap/math180/image/lungn/lungn990.jpeg,1
/home/rnap/math180/image/lungn/lungn2208.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1558.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2206.jpeg,2
/home/rnap/math180/image/lungn/lungn2090.jpeg,1
/home/rnap/math180/image/lungn/lungn2111.jpeg,1
/home/rnap/math180/image/lungn/lungn1419.jpeg,1
/home/rnap/math180/image/lungn/lungn3328.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3944.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1140.jpeg,0
/home/rnap/math180/image/lungn/lungn4273.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2907.jpeg,0
/home/rnap/math180/image/lungn/lungn597.jpeg,1
/home/rnap/math180/image/lungaca/lungaca627.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3944.jpeg,2
/home/rnap/math180/image/lungn/lungn4411.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3029.jpeg,2
/home/rnap/math180/image/lungn/lungn1530.jpeg,1
/home/rnap/math180/image/lungn/lungn462.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1107.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1963.jpeg,0
/home/rnap/math180/image/lungn/lungn585.jpeg,1
/home/rnap/math180/image/lungn/lungn4232.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3561.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2827.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1615.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2745.jpeg,0
/home/rnap/math180/image/lungn/lungn1314.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4213.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4888.jpeg,0
/home/rnap/math180/image/lungscc/lungscc513.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3879.jpeg,2
/home/rnap/math180/image/lungn/lungn591.jpeg,1
/home/rnap/math180/image/lungn/lungn4408.jpeg,1
/home/rnap/math180/image/lungn/lungn376.jpeg,1
/home/rnap/math180/image/lungn/lungn3058.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1838.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2355.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3938.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1661.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2885.jpeg,2
/home/rnap/math180/image/lungn/lungn4267.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4550.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4717.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3183.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4146.jpeg,2
/home/rnap/math180/image/lungn/lungn220.jpeg,1
/home/rnap/math180/image/lungn/lungn4318.jpeg,1
/home/rnap/math180/image/lungn/lungn4847.jpeg,1
/home/rnap/math180/image/lungscc/lungscc729.jpeg,2
/home/rnap/math180/image/lungn/lungn3924.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2755.jpeg,0
/home/rnap/math180/image/lungn/lungn4672.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2821.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3548.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3149.jpeg,2
/home/rnap/math180/image/lungn/lungn1904.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1241.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4172.jpeg,0
/home/rnap/math180/image/lungn/lungn4482.jpeg,1
/home/rnap/math180/image/lungn/lungn3359.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1665.jpeg,2
/home/rnap/math180/image/lungn/lungn496.jpeg,1
/home/rnap/math180/image/lungn/lungn228.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2850.jpeg,2
/home/rnap/math180/image/lungaca/lungaca112.jpeg,0
/home/rnap/math180/image/lungn/lungn756.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2342.jpeg,2
/home/rnap/math180/image/lungn/lungn2944.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4028.jpeg,2
/home/rnap/math180/image/lungn/lungn2402.jpeg,1
/home/rnap/math180/image/lungn/lungn1940.jpeg,1
/home/rnap/math180/image/lungn/lungn1686.jpeg,1
/home/rnap/math180/image/lungn/lungn2766.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4155.jpeg,0
/home/rnap/math180/image/lungaca/lungaca442.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2784.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3766.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2991.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3093.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2729.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3563.jpeg,2
/home/rnap/math180/image/lungn/lungn2106.jpeg,1
/home/rnap/math180/image/lungaca/lungaca468.jpeg,0
/home/rnap/math180/image/lungn/lungn3826.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2380.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2007.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1019.jpeg,0
/home/rnap/math180/image/lungn/lungn4282.jpeg,1
/home/rnap/math180/image/lungn/lungn3083.jpeg,1
/home/rnap/math180/image/lungn/lungn455.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2602.jpeg,0
/home/rnap/math180/image/lungscc/lungscc851.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4624.jpeg,0
/home/rnap/math180/image/lungn/lungn738.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4631.jpeg,2
/home/rnap/math180/image/lungn/lungn1516.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1372.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4965.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3596.jpeg,0
/home/rnap/math180/image/lungn/lungn2278.jpeg,1
/home/rnap/math180/image/lungscc/lungscc594.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2645.jpeg,2
/home/rnap/math180/image/lungaca/lungaca778.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1849.jpeg,0
/home/rnap/math180/image/lungn/lungn3113.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3089.jpeg,0
/home/rnap/math180/image/lungn/lungn3587.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1374.jpeg,2
/home/rnap/math180/image/lungn/lungn764.jpeg,1
/home/rnap/math180/image/lungn/lungn2019.jpeg,1
/home/rnap/math180/image/lungn/lungn3132.jpeg,1
/home/rnap/math180/image/lungn/lungn470.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2799.jpeg,2
/home/rnap/math180/image/lungn/lungn440.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3404.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1032.jpeg,0
/home/rnap/math180/image/lungn/lungn76.jpeg,1
/home/rnap/math180/image/lungn/lungn266.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2503.jpeg,0
/home/rnap/math180/image/lungaca/lungaca812.jpeg,0
/home/rnap/math180/image/lungaca/lungaca509.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2561.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4432.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4139.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2844.jpeg,0
/home/rnap/math180/image/lungn/lungn3632.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4760.jpeg,2
/home/rnap/math180/image/lungscc/lungscc567.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2804.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4695.jpeg,2
/home/rnap/math180/image/lungscc/lungscc11.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1833.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4404.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4926.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3062.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1174.jpeg,0
/home/rnap/math180/image/lungn/lungn2057.jpeg,1
/home/rnap/math180/image/lungn/lungn766.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1381.jpeg,0
/home/rnap/math180/image/lungn/lungn2811.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4537.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4536.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1590.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2947.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2900.jpeg,0
/home/rnap/math180/image/lungn/lungn4020.jpeg,1
/home/rnap/math180/image/lungscc/lungscc76.jpeg,2
/home/rnap/math180/image/lungn/lungn157.jpeg,1
/home/rnap/math180/image/lungscc/lungscc450.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1465.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3096.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3700.jpeg,0
/home/rnap/math180/image/lungscc/lungscc101.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3017.jpeg,0
/home/rnap/math180/image/lungn/lungn1709.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3989.jpeg,0
/home/rnap/math180/image/lungn/lungn2542.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2601.jpeg,0
/home/rnap/math180/image/lungaca/lungaca802.jpeg,0
/home/rnap/math180/image/lungn/lungn1953.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4803.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4696.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3139.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4818.jpeg,0
/home/rnap/math180/image/lungaca/lungaca114.jpeg,0
/home/rnap/math180/image/lungn/lungn2482.jpeg,1
/home/rnap/math180/image/lungn/lungn4658.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3860.jpeg,2
/home/rnap/math180/image/lungn/lungn14.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3755.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4662.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4739.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3627.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2019.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2770.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4572.jpeg,0
/home/rnap/math180/image/lungn/lungn182.jpeg,1
/home/rnap/math180/image/lungn/lungn1383.jpeg,1
/home/rnap/math180/image/lungn/lungn1416.jpeg,1
/home/rnap/math180/image/lungn/lungn4407.jpeg,1
/home/rnap/math180/image/lungn/lungn2639.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4070.jpeg,2
/home/rnap/math180/image/lungscc/lungscc22.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1762.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2014.jpeg,2
/home/rnap/math180/image/lungscc/lungscc779.jpeg,2
